,crime,quantity,year,trimester,city
2634,    6.-Robos con violencia e intimidación,146,2016,2,Bilbao
2635,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",192,2016,2,Bilbao
2636,    7.1.-Robos con fuerza en domicilios,96,2016,2,Bilbao
2637,    8.-Hurtos,2243,2016,2,Bilbao
2638,    9.-Sustracciones de vehículos,49,2016,2,Bilbao
2639,    10.-Tráfico de drogas,12,2016,2,Bilbao
2640,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Córdoba
2641,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2016,3,Córdoba
2642,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,12,2016,3,Córdoba
2643,    4.-Secuestro,1,2016,3,Córdoba
2644,    5.-Delitos contra la libertad e indemnidad sexual,17,2016,3,Córdoba
2645,    5.1.-Agresión sexual con penetración,1,2016,3,Córdoba
2646,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,16,2016,3,Córdoba
2647,    6.-Robos con violencia e intimidación,84,2016,3,Córdoba
2648,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",149,2016,3,Córdoba
2649,    7.1.-Robos con fuerza en domicilios,103,2016,3,Córdoba
2650,    8.-Hurtos,1105,2016,3,Córdoba
2651,    9.-Sustracciones de vehículos,69,2016,3,Córdoba
2652,    10.-Tráfico de drogas,21,2016,3,Córdoba
2653,    1.-Homicidios dolosos y asesinatos consumados,4,2016,3,Málaga
2654,    2.-Homicidios dolosos y asesinatos en grado tentativa,4,2016,3,Málaga
2655,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,79,2016,3,Málaga
2656,    4.-Secuestro,1,2016,3,Málaga
2657,    5.-Delitos contra la libertad e indemnidad sexual,44,2016,3,Málaga
2658,    5.1.-Agresión sexual con penetración,2,2016,3,Málaga
2659,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,42,2016,3,Málaga
2660,    6.-Robos con violencia e intimidación,213,2016,3,Málaga
2661,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",378,2016,3,Málaga
2662,    7.1.-Robos con fuerza en domicilios,298,2016,3,Málaga
2663,    8.-Hurtos,3404,2016,3,Málaga
2664,    9.-Sustracciones de vehículos,238,2016,3,Málaga
2665,    10.-Tráfico de drogas,78,2016,3,Málaga
2666,    1.-Homicidios dolosos y asesinatos consumados,4,2016,3,Sevilla
2667,    2.-Homicidios dolosos y asesinatos en grado tentativa,9,2016,3,Sevilla
2668,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,67,2016,3,Sevilla
2669,    4.-Secuestro,0,2016,3,Sevilla
2670,    5.-Delitos contra la libertad e indemnidad sexual,47,2016,3,Sevilla
2671,    5.1.-Agresión sexual con penetración,8,2016,3,Sevilla
2672,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,39,2016,3,Sevilla
2673,    6.-Robos con violencia e intimidación,396,2016,3,Sevilla
2674,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",602,2016,3,Sevilla
2675,    7.1.-Robos con fuerza en domicilios,312,2016,3,Sevilla
2676,    8.-Hurtos,3857,2016,3,Sevilla
2677,    9.-Sustracciones de vehículos,331,2016,3,Sevilla
2678,    10.-Tráfico de drogas,23,2016,3,Sevilla
2679,    1.-Homicidios dolosos y asesinatos consumados,1,2016,3,Zaragoza
2680,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2016,3,Zaragoza
2681,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,67,2016,3,Zaragoza
2682,    4.-Secuestro,0,2016,3,Zaragoza
2683,    5.-Delitos contra la libertad e indemnidad sexual,54,2016,3,Zaragoza
2684,    5.1.-Agresión sexual con penetración,7,2016,3,Zaragoza
2685,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,47,2016,3,Zaragoza
2686,    6.-Robos con violencia e intimidación,177,2016,3,Zaragoza
2687,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",223,2016,3,Zaragoza
2688,    7.1.-Robos con fuerza en domicilios,179,2016,3,Zaragoza
2689,    8.-Hurtos,1790,2016,3,Zaragoza
2690,    9.-Sustracciones de vehículos,44,2016,3,Zaragoza
2691,    10.-Tráfico de drogas,27,2016,3,Zaragoza
2692,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Gijón
2693,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2016,3,Gijón
2694,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,23,2016,3,Gijón
2695,    4.-Secuestro,0,2016,3,Gijón
2696,    5.-Delitos contra la libertad e indemnidad sexual,13,2016,3,Gijón
2697,    5.1.-Agresión sexual con penetración,1,2016,3,Gijón
2698,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,12,2016,3,Gijón
2699,    6.-Robos con violencia e intimidación,30,2016,3,Gijón
2700,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",76,2016,3,Gijón
2701,    7.1.-Robos con fuerza en domicilios,36,2016,3,Gijón
2702,    8.-Hurtos,626,2016,3,Gijón
2703,    9.-Sustracciones de vehículos,16,2016,3,Gijón
2704,    10.-Tráfico de drogas,6,2016,3,Gijón
2705,    1.-Homicidios dolosos y asesinatos consumados,1,2016,3,Palma
2706,    2.-Homicidios dolosos y asesinatos en grado tentativa,3,2016,3,Palma
2707,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,69,2016,3,Palma
2708,    4.-Secuestro,0,2016,3,Palma
2709,    5.-Delitos contra la libertad e indemnidad sexual,55,2016,3,Palma
2710,    5.1.-Agresión sexual con penetración,1,2016,3,Palma
2711,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,54,2016,3,Palma
2712,    6.-Robos con violencia e intimidación,147,2016,3,Palma
2713,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",266,2016,3,Palma
2714,    7.1.-Robos con fuerza en domicilios,179,2016,3,Palma
2715,    8.-Hurtos,3806,2016,3,Palma
2716,    9.-Sustracciones de vehículos,220,2016,3,Palma
2717,    10.-Tráfico de drogas,48,2016,3,Palma
2718,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Las Palmas de Gran Canaria
2719,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2016,3,Las Palmas de Gran Canaria
2720,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,46,2016,3,Las Palmas de Gran Canaria
2721,    4.-Secuestro,0,2016,3,Las Palmas de Gran Canaria
2722,    5.-Delitos contra la libertad e indemnidad sexual,24,2016,3,Las Palmas de Gran Canaria
2723,    5.1.-Agresión sexual con penetración,2,2016,3,Las Palmas de Gran Canaria
2724,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,22,2016,3,Las Palmas de Gran Canaria
2725,    6.-Robos con violencia e intimidación,70,2016,3,Las Palmas de Gran Canaria
2726,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",139,2016,3,Las Palmas de Gran Canaria
2727,    7.1.-Robos con fuerza en domicilios,77,2016,3,Las Palmas de Gran Canaria
2728,    8.-Hurtos,1231,2016,3,Las Palmas de Gran Canaria
2729,    9.-Sustracciones de vehículos,61,2016,3,Las Palmas de Gran Canaria
2730,    10.-Tráfico de drogas,53,2016,3,Las Palmas de Gran Canaria
2731,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Valladolid
2732,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2016,3,Valladolid
2733,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,13,2016,3,Valladolid
2734,    4.-Secuestro,0,2016,3,Valladolid
2735,    5.-Delitos contra la libertad e indemnidad sexual,8,2016,3,Valladolid
2736,    5.1.-Agresión sexual con penetración,2,2016,3,Valladolid
2737,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,6,2016,3,Valladolid
2738,    6.-Robos con violencia e intimidación,33,2016,3,Valladolid
2739,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",141,2016,3,Valladolid
2740,    7.1.-Robos con fuerza en domicilios,96,2016,3,Valladolid
2741,    8.-Hurtos,826,2016,3,Valladolid
2742,    9.-Sustracciones de vehículos,15,2016,3,Valladolid
2743,    10.-Tráfico de drogas,3,2016,3,Valladolid
2744,    1.-Homicidios dolosos y asesinatos consumados,5,2016,3,Barcelona
2745,    2.-Homicidios dolosos y asesinatos en grado tentativa,10,2016,3,Barcelona
2746,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,5,2016,3,Barcelona
2747,    4.-Secuestro,0,2016,3,Barcelona
2748,    5.-Delitos contra la libertad e indemnidad sexual,170,2016,3,Barcelona
2749,    5.1.-Agresión sexual con penetración,31,2016,3,Barcelona
2750,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,139,2016,3,Barcelona
2751,    6.-Robos con violencia e intimidación,2502,2016,3,Barcelona
2752,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",2213,2016,3,Barcelona
2753,    7.1.-Robos con fuerza en domicilios,1642,2016,3,Barcelona
2754,    8.-Hurtos,24665,2016,3,Barcelona
2755,    9.-Sustracciones de vehículos,978,2016,3,Barcelona
2756,    10.-Tráfico de drogas,131,2016,3,Barcelona
2757,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Alicante
2758,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2016,3,Alicante
2759,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,38,2016,3,Alicante
2760,    4.-Secuestro,0,2016,3,Alicante
2761,    5.-Delitos contra la libertad e indemnidad sexual,24,2016,3,Alicante
2762,    5.1.-Agresión sexual con penetración,3,2016,3,Alicante
2763,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,21,2016,3,Alicante
2764,    6.-Robos con violencia e intimidación,139,2016,3,Alicante
2765,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",328,2016,3,Alicante
2766,    7.1.-Robos con fuerza en domicilios,262,2016,3,Alicante
2767,    8.-Hurtos,2097,2016,3,Alicante
2768,    9.-Sustracciones de vehículos,121,2016,3,Alicante
2769,    10.-Tráfico de drogas,43,2016,3,Alicante
2770,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Valencia
2771,    2.-Homicidios dolosos y asesinatos en grado tentativa,5,2016,3,Valencia
2772,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,85,2016,3,Valencia
2773,    4.-Secuestro,0,2016,3,Valencia
2774,    5.-Delitos contra la libertad e indemnidad sexual,75,2016,3,Valencia
2775,    5.1.-Agresión sexual con penetración,9,2016,3,Valencia
2776,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,66,2016,3,Valencia
2777,    6.-Robos con violencia e intimidación,443,2016,3,Valencia
2778,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",842,2016,3,Valencia
2779,    7.1.-Robos con fuerza en domicilios,652,2016,3,Valencia
2780,    8.-Hurtos,4697,2016,3,Valencia
2781,    9.-Sustracciones de vehículos,222,2016,3,Valencia
2782,    10.-Tráfico de drogas,72,2016,3,Valencia
2783,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Vigo
2784,    2.-Homicidios dolosos y asesinatos en grado tentativa,1,2016,3,Vigo
2785,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,26,2016,3,Vigo
2786,    4.-Secuestro,0,2016,3,Vigo
2787,    5.-Delitos contra la libertad e indemnidad sexual,20,2016,3,Vigo
2788,    5.1.-Agresión sexual con penetración,3,2016,3,Vigo
2789,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,17,2016,3,Vigo
2790,    6.-Robos con violencia e intimidación,70,2016,3,Vigo
2791,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",115,2016,3,Vigo
2792,    7.1.-Robos con fuerza en domicilios,68,2016,3,Vigo
2793,    8.-Hurtos,810,2016,3,Vigo
2794,    9.-Sustracciones de vehículos,52,2016,3,Vigo
2795,    10.-Tráfico de drogas,18,2016,3,Vigo
2796,    1.-Homicidios dolosos y asesinatos consumados,4,2016,3,Madrid
2797,    2.-Homicidios dolosos y asesinatos en grado tentativa,13,2016,3,Madrid
2798,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,275,2016,3,Madrid
2799,    4.-Secuestro,2,2016,3,Madrid
2800,    5.-Delitos contra la libertad e indemnidad sexual,235,2016,3,Madrid
2801,    5.1.-Agresión sexual con penetración,36,2016,3,Madrid
2802,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,199,2016,3,Madrid
2803,    6.-Robos con violencia e intimidación,2712,2016,3,Madrid
2804,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",3469,2016,3,Madrid
2805,    7.1.-Robos con fuerza en domicilios,2528,2016,3,Madrid
2806,    8.-Hurtos,22481,2016,3,Madrid
2807,    9.-Sustracciones de vehículos,1363,2016,3,Madrid
2808,    10.-Tráfico de drogas,229,2016,3,Madrid
2809,    1.-Homicidios dolosos y asesinatos consumados,0,2016,3,Murcia
2810,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2016,3,Murcia
2811,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,43,2016,3,Murcia
2812,    4.-Secuestro,0,2016,3,Murcia
2813,    5.-Delitos contra la libertad e indemnidad sexual,36,2016,3,Murcia
2814,    5.1.-Agresión sexual con penetración,1,2016,3,Murcia
2815,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,35,2016,3,Murcia
2816,    6.-Robos con violencia e intimidación,138,2016,3,Murcia
2817,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",519,2016,3,Murcia
2818,    7.1.-Robos con fuerza en domicilios,437,2016,3,Murcia
2819,    8.-Hurtos,1192,2016,3,Murcia
2820,    9.-Sustracciones de vehículos,141,2016,3,Murcia
2821,    10.-Tráfico de drogas,11,2016,3,Murcia
2822,    1.-Homicidios dolosos y asesinatos consumados,2,2016,3,Bilbao
2823,    2.-Homicidios dolosos y asesinatos en grado tentativa,0,2016,3,Bilbao
2824,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,59,2016,3,Bilbao
2825,    4.-Secuestro,1,2016,3,Bilbao
2826,    5.-Delitos contra la libertad e indemnidad sexual,24,2016,3,Bilbao
2827,    5.1.-Agresión sexual con penetración,1,2016,3,Bilbao
2828,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,23,2016,3,Bilbao
2829,    6.-Robos con violencia e intimidación,273,2016,3,Bilbao
2830,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",258,2016,3,Bilbao
2831,    7.1.-Robos con fuerza en domicilios,182,2016,3,Bilbao
2832,    8.-Hurtos,2965,2016,3,Bilbao
2833,    9.-Sustracciones de vehículos,43,2016,3,Bilbao
2834,    10.-Tráfico de drogas,17,2016,3,Bilbao
2835,    1.-Homicidios dolosos y asesinatos consumados,0,2016,4,Córdoba
2836,    2.-Homicidios dolosos y asesinatos en grado tentativa,6,2016,4,Córdoba
2837,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,10,2016,4,Córdoba
2838,    4.-Secuestro,0,2016,4,Córdoba
2839,    5.-Delitos contra la libertad e indemnidad sexual,17,2016,4,Córdoba
2840,    5.1.-Agresión sexual con penetración,1,2016,4,Córdoba
2841,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,16,2016,4,Córdoba
2842,    6.-Robos con violencia e intimidación,91,2016,4,Córdoba
2843,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",150,2016,4,Córdoba
2844,    7.1.-Robos con fuerza en domicilios,105,2016,4,Córdoba
2845,    8.-Hurtos,1255,2016,4,Córdoba
2846,    9.-Sustracciones de vehículos,73,2016,4,Córdoba
2847,    10.-Tráfico de drogas,17,2016,4,Córdoba
2848,    1.-Homicidios dolosos y asesinatos consumados,2,2016,4,Málaga
2849,    2.-Homicidios dolosos y asesinatos en grado tentativa,5,2016,4,Málaga
2850,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,57,2016,4,Málaga
2851,    4.-Secuestro,0,2016,4,Málaga
2852,    5.-Delitos contra la libertad e indemnidad sexual,31,2016,4,Málaga
2853,    5.1.-Agresión sexual con penetración,2,2016,4,Málaga
2854,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,29,2016,4,Málaga
2855,    6.-Robos con violencia e intimidación,135,2016,4,Málaga
2856,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",219,2016,4,Málaga
2857,    7.1.-Robos con fuerza en domicilios,163,2016,4,Málaga
2858,    8.-Hurtos,2562,2016,4,Málaga
2859,    9.-Sustracciones de vehículos,177,2016,4,Málaga
2860,    10.-Tráfico de drogas,66,2016,4,Málaga
2861,    1.-Homicidios dolosos y asesinatos consumados,0,2016,4,Sevilla
2862,    2.-Homicidios dolosos y asesinatos en grado tentativa,11,2016,4,Sevilla
2863,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,70,2016,4,Sevilla
2864,    4.-Secuestro,0,2016,4,Sevilla
2865,    5.-Delitos contra la libertad e indemnidad sexual,51,2016,4,Sevilla
2866,    5.1.-Agresión sexual con penetración,6,2016,4,Sevilla
2867,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,45,2016,4,Sevilla
2868,    6.-Robos con violencia e intimidación,460,2016,4,Sevilla
2869,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",501,2016,4,Sevilla
2870,    7.1.-Robos con fuerza en domicilios,209,2016,4,Sevilla
2871,    8.-Hurtos,4322,2016,4,Sevilla
2872,    9.-Sustracciones de vehículos,389,2016,4,Sevilla
2873,    10.-Tráfico de drogas,37,2016,4,Sevilla
2874,    1.-Homicidios dolosos y asesinatos consumados,0,2016,4,Zaragoza
2875,    2.-Homicidios dolosos y asesinatos en grado tentativa,3,2016,4,Zaragoza
2876,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,82,2016,4,Zaragoza
2877,    4.-Secuestro,0,2016,4,Zaragoza
2878,    5.-Delitos contra la libertad e indemnidad sexual,37,2016,4,Zaragoza
2879,    5.1.-Agresión sexual con penetración,2,2016,4,Zaragoza
2880,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,35,2016,4,Zaragoza
2881,    6.-Robos con violencia e intimidación,200,2016,4,Zaragoza
2882,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",343,2016,4,Zaragoza
2883,    7.1.-Robos con fuerza en domicilios,253,2016,4,Zaragoza
2884,    8.-Hurtos,2430,2016,4,Zaragoza
2885,    9.-Sustracciones de vehículos,70,2016,4,Zaragoza
2886,    10.-Tráfico de drogas,33,2016,4,Zaragoza
2887,    1.-Homicidios dolosos y asesinatos consumados,1,2016,4,Gijón
2888,    2.-Homicidios dolosos y asesinatos en grado tentativa,2,2016,4,Gijón
2889,    3.-Delitos graves y menos graves de lesiones y riña tumultuaria,17,2016,4,Gijón
2890,    4.-Secuestro,0,2016,4,Gijón
2891,    5.-Delitos contra la libertad e indemnidad sexual,9,2016,4,Gijón
2892,    5.1.-Agresión sexual con penetración,0,2016,4,Gijón
2893,    5.2.-Resto de delitos contra la libertad e indemnidad sexual,9,2016,4,Gijón
2894,    6.-Robos con violencia e intimidación,36,2016,4,Gijón
2895,"    7.- Robos con fuerza en domicilios, establecimientos y otras instalaciones",108,2016,4,Gijón
2896,    7.1.-Robos con fuerza en domicilios,44,2016,4,Gijón
2897,    8.-Hurtos,613,2016,4,Gijón
2898,    9.-Sustracciones de vehículos,24,2016,4,Gijón
